0.000001	30.66484971
0.00001	25.90174975
0.0001	21.10751347
0.001	16.2662362
0.005	12.83815647
0.01	11.34486673
0.05	7.814727903
0.1	6.251388631
0.2	4.641627676
0.3	3.664870783
0.4	2.946166073
0.5	2.365973884
0.6	1.869168403
0.7	1.423652243
0.8	1.005174013
0.9	0.584374374
0.99	0.114831802
0.999	0.024297586
0.9999	0.005214832
0.99999	0.001122583
